Id,UserName,UserURL,Version,Score,Title,Text,URL
6619571865,Keepitchill246,https://itunes.apple.com/us/reviews/id240944959,3.17,5,Positive mind,"Usually with these types of apps I download them in hope that I can change myself for the better, but I eventually delete them. This app here is different, at first I would just say the affirmations but not believe them. Slowly as the days pass I noticed that my mindset started to change and that I believe what I am saying. I walk with such confidence knowing that I am beautiful, and that no matter what I always have to have myself first. I think what I like the most is that I can have it as a widget so whenever I’m on my Home Screen I can read them real quick and I am constantly changing my mindset and now the person I see in my mirror is a different but in a good way. She is radiating. I highly suggest this app and when you get it add it as a widget so you can read your affirmations readily available. Thank you creators!",https://itunes.apple.com/us/review?id=874656917&type=Purple%20Software
6835221507,canadian_corgi,https://itunes.apple.com/us/reviews/id519525475,3.21,5,This app has changed me for the better,"Let me preface by saying I never write reviews, or if I have, I’ve already forgotten about those apps. This app deserves one.

I’ve had anxiety like symptoms for a while and only recently have I been seeing a therapist, which helps somewhat but it’s hard to remind yourself to change your way of thinking when the anxious feelings hit in the moment.

This app has helped me so much. I set my number of reminders to 10 so I do get affirmations often which some may find annoying (but it’s a setting that can be changed). Quite a few times however, they’ve popped up right when I get triggered and help calm me down. Honestly would 10/10 recommend this to anyone with anxiety who needs help with more positive affirmations. I even told my therapist about it so she can share this!",https://itunes.apple.com/us/review?id=874656917&type=Purple%20Software
6711071210,chermeier,https://itunes.apple.com/us/reviews/id36912062,3.19,4,"Good, but could be great.","I enjoy receiving the affirmations throughout the day. The only suggestion I would have is that the wording of some of the affirmations are negative in nature and can be improved ... such as “Anxiety will not beat me” (forgive me if that’s not the exact phrase, but you get the point) could be reworded more powerful such as “I am victorious over anxiety”. Early on in my journey with anxiety, I was told to use all positive words whenever possible and avoid using “not” “don’t” etc ... because your brain really processes the negative words so much faster than it does the positive words - it will have already processed “anxiety beat me” before the brain can put together that what you really want processed is “victory over anxiety”.  Hope that makes sense!! Most of the affirmations in this app (I am using the free version) are good. Whenever I get one of those more negative-bent ones, I cringe a little.",https://itunes.apple.com/us/review?id=874656917&type=Purple%20Software
6894078345,Ladybugz65,https://itunes.apple.com/us/reviews/id184462934,3.22,5,You Need I AM!,"Each notification is timed perfectly- when I need it! In 2006 I got the book The Secret by Rhonda Byrne. Since reading it and watching the movie I practice positive thinking and all it includes. I have a long list of I Am mantras that I say everyday all day, not to mention prayers and poems. After a number of things happening to me and my business during 2020 it was more of a challenge to stay upbeat. I relied on each tiny piece of positivity and some days it’s was truly hard to find. Someone mentioned I AM app on Tiktok and I am forever grateful. It definitely helps to bring your focus back to where it should be. Like my guardian angel dings the bell at the perfect time. I have it set for 15 times a day and it’s perfect for me. I also set up the widget. Fingers crossed I can buy the 1 year subscription soon 🧘🏼‍♀️😌",https://itunes.apple.com/us/review?id=874656917&type=Purple%20Software
7999461924,AnnArborIzzy,https://itunes.apple.com/us/reviews/id490046041,4.6.1,5,Great tool for my self-love toolbox,"I really love this app! It reminds me to take time for myself everyday. With each message that pops up, I am reminded to think about the good parts of  myself. I am too often caught up in old tapes , hearing I am not good enough, not pretty enough, worthless, and at my core, unloveable. 

I Am, gives me a minute to breathe, and interrupt those negative thought patterns; to remember that I am valuable, I am whole just as I am, and I am worthy of love and belonging. What could be more important than remembering that we are all beautiful, worthy, valuable, and born with purpose?

Download this app, use it consistently everyday for 90 days, and you will notice a change in your perspective and a transformation of who you think you are. ♥️",https://itunes.apple.com/us/review?id=874656917&type=Purple%20Software
7948898080,BeccaButton@84,https://itunes.apple.com/us/reviews/id663991171,4.5.3,5,Uplifting,"This app is great this app is very encouraging motivating inspiring and has helped me a ton as I recover from multiple traumas this past year 2020. 
Really like the ones encouraging body positivity as I suffered a tragic miscarriage and desperately need to be reminded that my body is still strong and beautiful despite this loss. 
I love being able to save my favorites and pick certain categories.
 I do wish they were more categories that were free especially the ones referring to grief, loss, and faith because those are three things that I am currently trying to heal from(grief/loss) & working on strengthening my faith. 
I also love that it encourages me to write my own motivations positive reinforcements encouragement and things that are uplifting.",https://itunes.apple.com/us/review?id=874656917&type=Purple%20Software
7699876020,Ali0319,https://itunes.apple.com/us/reviews/id1102458635,4.3,5,Surprisingly happy with this app,"I was skeptical when i first stumbled upon this app and read the description. I figured it was going to be some corny, generic, “positive thoughts” type of thing but it’s really not. I love the random notifications that seem to pop up right when I need some encouragement. I like this app so much, I even had a friend of mine download it and he loves it as well. I highly recommend everyone to at least give this app a shot, what’s the worst that could happen? Positive energy and affirmations are a real thing that can have a huge impact on every aspect of our life. Don’t just brush it under the rug or overlook it. The change it can have on your life is immeasurable!",https://itunes.apple.com/us/review?id=874656917&type=Purple%20Software
7527469666,aederd,https://itunes.apple.com/us/reviews/id269113180,4.1.3,4,"Great app, but","I really enjoy this app. I believe in the power of words and that affirmations are truly helpful. And this app is great for popping up throughout the day to give me words I need to hear in that moment. It’s worth paying the yearly subscription for. However, on that note, I’m not giving 5 stars because I find it fairly annoying that I have to open the app at least once a day (not even acknowledge the notification) to keep the notifications popping up. I’m a busy mom and don’t always have time to be opening apps all day long, and I had hoped that me reading my banner notification would be enough. I am keeping the app because I love it. But tweaking that one thing would make this a 5-star review rather than 4.",https://itunes.apple.com/us/review?id=874656917&type=Purple%20Software
8033563718,Blissful72,https://itunes.apple.com/us/reviews/id386920391,4.7,5,The power of positive suggestions,"I have been going through a difficult time which is hard to admit. However these notifications have a literally changed my mindset the second I receive them. I’ve caught myself dwelling about something negative and then the next thing I know a positive message pops up on my watch that reminds me that everything is going to be OK, and I am enough. It truly has kept me more in the moment.  Allowing myself to feel the negative feeling and let them go. I don’t know if who came up with wonderful app but it’s been a game charger for me.  Thanks for reminding me, frequently, I deserve more and am on the right path to happiness.",https://itunes.apple.com/us/review?id=874656917&type=Purple%20Software
7961545913,mrpotatohead14,https://itunes.apple.com/us/reviews/id120078005,4.5.3,3,heteronormative!!!,"ok I LOVE this app. I really do. it seems to know the perfect thing to say when i’m feeling down or having a terrible day. BUT! today I got a message that read “I appreciate my partner because HE brings out the good in me.” he?? really? i’m not straight by any means… and even if I was, how would it know i’m a girl? what about the straight men who use this app, they don’t have male partners? i’m really baffled by this because it’s the first time i’ve ever seen them gender an affirmation. i’m not sure if it’s just a one-off or a random mistake, or maybe users are allowed to submit affirmations and this one slipped through? whatever the cause, it’s so easy to just say “they.” come on now. still love this app but disappointed to say the least. hope devs see this and do something about that message.",https://itunes.apple.com/us/review?id=874656917&type=Purple%20Software
7430088631,keepsmessingup1122,https://itunes.apple.com/us/reviews/id443417534,4.0.8,3,Great app but needs some improvement,"This app is wonderful for frequent affirmations. My only issue with this app is the fact that they don’t save the affirmations they send to your notification. If you get a notification of an affirmation and press on it, it’ll take you to affirmation in the app, but if you save or double tap to heart the image the wrong way it’ll swipe (quite easily so this happens OFTEN) to the next affirmation and if you try to swipe back to the awesome affirmation you were just on and wanted to save, it’ll be long gone and forgotten. I hadn’t realized how aggravating/inconvenient this is at first but it gets old very quickly. Please for the love of affirmations, fix this. I’m very close to looking into another affirmations app because this is just that irritating. You’ve been warned.",https://itunes.apple.com/us/review?id=874656917&type=Purple%20Software
5386883076,empresslatina,https://itunes.apple.com/us/reviews/id894606303,3.2.3,5,Download ASAP!,"This is my first VOLUNTARY review... For me this app is amazing! I’ve been using it for a week and the first two days I kept getting annoyed with all the dinging 😂 (I set mine every hour between 5am & 11pm), as the days go on I actually “wait” for the Affirmations! I wake up to motivating words and throughout my day it’s almost like a continuous high and no matter what comes my way I’m not thrown off by others negativity. I am an accountant that offers additional services including Consulting and I’ve already recommended this to 3 clients 1 of which can’t stop thanking me for the recommendation and for all who read this, there will be no other $12 investment better than I am app!!!",https://itunes.apple.com/us/review?id=874656917&type=Purple%20Software
7501719392,sylencedogood,https://itunes.apple.com/us/reviews/id14898316,4.1.3,5,No toxic positivity here,"I used to scoff at the idea of affirmations. How cringe, right? Telling yourself you can do ~*anything*~ when you know your depression has had you bedridden for days. Yeah, not for me. 
Most affirmations I read before I am were so sickly sweet they bordered on delusional. Not true with this app. I am offers affirmations that are realistic, and that don’t dismiss the fact that life can be crummy sometimes. If you don’t like an affirmation, you can scroll to the next. If you do like it, you can save it. You don’t need premium access to benefit from the app. It even has a Home Screen widget! All in all it’s a great app, whether you’re an affirmations skeptic or devotee.",https://itunes.apple.com/us/review?id=874656917&type=Purple%20Software
7033862139,Ballshard44,https://itunes.apple.com/us/reviews/id143749860,4.0.1,5,Changing my mindset,"I can’t even begin to say how much I love this app. I’ve passed it along to so many of my friends who also suffer from poor self worth. The notifications make such a big difference in how I live my life. Even when I’m mad about something, anything, it just takes that notification to just change my mood in that moment and then immediately change how I think about what I’m thinking about. 

I really recommend this app to anyone who wants to think more positive. It’s even helping me with my illustrations, when I don’t know what to draw I find one of my favorite quotes from here and draw inspiration from that. 

My only suggested edit is I wish I didn’t have to directly click on the app to turn on the notifications some days but it’s such a small thing for such a big payoff. 

Thank you to the creators, developers, and “I am” team. You’re doing such a great job and you’re making such an impact on perfect strangers. No other app on my phone has done this much for me. I appreciate you all quite a bit.",https://itunes.apple.com/us/review?id=874656917&type=Purple%20Software
7309154552,Dee58294,https://itunes.apple.com/us/reviews/id129281210,4.0.7,4,One thing I wish was different,"Absolutely love this app and I recommend it to everyone I know including clients. The one issue I have is that you have to go into the app every few days to get new reminders. Women are tired, stressed, and beyond busy... we don’t have the time to remember to go into the app every few days to set new reminders for something that we’re paying for... if it was free I’d understand but I really don’t understand why this is a setting. The notification to go into the app gets overlooked with the insane amount of other notifications that we get on phones daily. Please fix this one issue! I know a number of women who cancelled their subscription because of it. Thank you!",https://itunes.apple.com/us/review?id=874656917&type=Purple%20Software
8017985135,elmayocho,https://itunes.apple.com/us/reviews/id308662364,4.6.1,3,It’s the little things…,"I downloaded this app when I started my healing journey. I really needed to slow down and have little moments of reflection throughout the day instead of being on auto pilot. I Am helps me do just that. It helps bring me back in the moment. Very glad I found it! —— Update about 6 months later: even though I have reminders set to go off throughout the day, they either come all at once or don’t come at all. I open the app in the mornings to swipe through some and almost every time I open it it says “new reminders scheduled.” I read about the 60 notification limit but definitely don’t have 60 scheduled every day. It worked perfectly until I started paying for it. I still enjoy it, just not as much as I used to.",https://itunes.apple.com/us/review?id=874656917&type=Purple%20Software
6675121394,flowerchild0118,https://itunes.apple.com/us/reviews/id226263247,3.18,5,Thankful for this app!,I’ve been in a rough spot in my life and having been trying to implement new things in my life to help live a natural healthy and happy life. But years of being brutal to myself has made it harder for me in the positive affirmations area which I really want to improve on and this app is everything. I have the notifications and I put a widget on my Home Screen as well so I’m always seeing the positive affirmations and taking a moment to read it repeat it and feel it and it’s been huge. I’ll definitely be keeping the app for a long time and I’ve already recommended it to a few people as well! Thank you,https://itunes.apple.com/us/review?id=874656917&type=Purple%20Software
7813017325,anteyal11,https://itunes.apple.com/us/reviews/id103492251,4.4.1,5,HELPED ME,This app couldn’t have come at a better time. I have post partum issues and the background font and the catagory is all customizable and the reminders can be up to as many as you want whatever time whatever day and whatever catagory and it doesn’t have to be set to one if you want one catagory to be form 8am to midnight and be on positive thinking then at like 2pm to 5pm can be faith etc and it can be whatever and the widget for the home screen cns be customized to whatever photo and once again whatever and how many catagory you want I love this app (the only thing I would want is a sunflower theme background),https://itunes.apple.com/us/review?id=874656917&type=Purple%20Software
6421057314,Japplebay,https://itunes.apple.com/us/reviews/id23073491,3.12,2,Grammar errors,"I’m very new to affirmations and downloaded this app last weekend. I found many things to like—highly customizable and encouragement that mostly resonated. I was sure I’d found my new favorite app until the grammar errors started. I work as an editor so getting a sentence with a compound subject and singular verb or “everyday,” the adjective form, in the place of the noun form totally ripped me out of the happy/calm practice I’d been building. I tried getting past it, but then I started thinking, “If they got that wrong, maybe the rest of this is wrong.” So I canceled my subscription and deleted the app. It’s a real shame because these are simple errors, but they totally ruined the experience for me. If it weren’t for that, I’d have happily given a five-star review. Still would recommend for people less grammar-conscious.",https://itunes.apple.com/us/review?id=874656917&type=Purple%20Software
7730571309,JessicaRYoung,https://itunes.apple.com/us/reviews/id685096330,4.3,5,Passive Change,"Download it, set it up to send you up to 10 affirmations during your chosen time window, turn off the automatic grouping in your notification settings, and you’re done. You can even turn off the sound if you hate notification alerts (I do). 

Positive affirmations will be on your screen whenever you go to unlock your phone. They take seconds to read and you don’t even have to open the app- you can just clear them from your notification screen.

Perfect for developing a positive, more resilient mindset with little effort. Thank you for this beautiful app.",https://itunes.apple.com/us/review?id=874656917&type=Purple%20Software
8019891022,animalover024,https://itunes.apple.com/us/reviews/id566074177,4.6.1,4,Pretty cool,"My friend made me download this as a joke but I actually kinda like it, the thing is some of the affirmations are super basic, like the I am enough one I told myself that everyday without the app; however, some of them are really good and really make me think for a second and appreciate myself and the people around me more. The only problem I really have is that I don’t think it listens to my preferences, I don’t have being thankful or loving my body affirmations on because I don’t feel like those are things I need to work on but I keep getting ones about moving my body and being grateful that’s it other than that it’s a pretty cool app",https://itunes.apple.com/us/review?id=874656917&type=Purple%20Software
6539699852,Andreal3000,https://itunes.apple.com/us/reviews/id362475711,3.16,5,Best App,"I seriously love this all so much. At first I had the free trial and it had everything I wanted which was basic affirmations. Then I realized all the amazing perks you can get for only $20 a year, that’s literally dirt cheap for such an uplifting app. Think about it for only $20 a year you have so many affirmations and other tools to keep a happy mood all day. I have 40 notifications a day as well as the amazing widget and set up the personal affirmations. So now my mind is being filled with amazing affirmations all day with the style and color I prefer from the widget and the notifications. Best app love it so much thank you.",https://itunes.apple.com/us/review?id=874656917&type=Purple%20Software
6190968376,Ltbmr,https://itunes.apple.com/us/reviews/id305386947,3.9,5,Amazing app. Amazing people behind the app.,"This app has helped pull me out of so many negative rabbit holes, I can’t even begin to say how helpful I find this app. I’ve actually recommended it to quite a few friends and I believe the in app purchases are worth it. 

I had one suggestion for the team: to add cross platform syncing across devices to the app and I emailed the team directly about it. They responded within the hour that they are currently working on it. 

Seriously appreciate the idea for this and the fact that the team is so responsive. Brings hope that there really are people who do good in this world.",https://itunes.apple.com/us/review?id=874656917&type=Purple%20Software
6459297418,Yckingsley,https://itunes.apple.com/us/reviews/id108437086,3.15,5,So good for my mental health,I dont often write reviews but this app has been such a game changer for me. Daily reminders all day long to keep me centered. They are a gentle reminder that I am working on myself. Now with iOS 14 I added a pretty widget to my iPad home screen and now every day i see these and read them to myself. They are surprisingly comforting. And this free version is not annoying and works just fine. You can choose from a lot of really pretty themes from just watching a one time ad which i think is super reasonable. All in all love this app and would be so sad if they ever got rid of it.,https://itunes.apple.com/us/review?id=874656917&type=Purple%20Software
5676324389,Uhhuhokaywassupshutup,https://itunes.apple.com/us/reviews/id356941977,3.4,3,Cool App when it works,"I love getting when a affirmation pops up on my phone and especially my watch. It’s like a reminder to be great. The only problem is, most of the time I get no notifications. I have it set to 15 times a day. I’ll get notifications/reminders for a day or two and then... nothing. I forgot all about them for about a week. I went to my settings to check if anything had changed and saw that I should be getting my reminders. After closing out the settings, I got reminders again for just a day. So I don’t know what’s up with that but I like the potential of this app so much that I’ll give three stars even though I paid for it and it doesn’t work most of the time.",https://itunes.apple.com/us/review?id=874656917&type=Purple%20Software
7188276680,trlhtusmudgdd,https://itunes.apple.com/us/reviews/id1243627503,4.0.4,5,I great game :3,"Its a great game because if your upset or mad or anything, you can just go on the game and it’ll literally make you happy and greatful. It doesn’t cost money either or only if you want primium. I actually got the game because my sisters always seem so perfect and kinda spoiled to be honest, and it usually makes me upset because of the things they say. So I got the game and it says wonderful things and it makes me happy and nice, I really support the game because it seems like it makes someone happy at least each day so ya ( sorry if i keep misspelling ) ( ^-^ ) thanks for reading :D",https://itunes.apple.com/us/review?id=874656917&type=Purple%20Software
6751230529,___Alexis,https://itunes.apple.com/us/reviews/id584599325,3.19.2,3,Great app but a few things can improve,"I like this app but the main thing I don’t like is that we can make a “collection” so we can add all our top affirmations and title it (for instance, I made one for inner beauty). However, our collection does not become a category, meaning we can’t sift through our collection exclusively. We can use the “daily practice” feature on our collections, but that requires you to stick with an affirmation for at least one minute.

The only way we can sift through the affirmations in our collection is through the edit collection section, but it doesn’t feel as good cause then it’s basically a list. I can achieve the same thing by writing out my affirmations on my notes app.

Another thing is it would be nice if we could delete an affirmation when we’re going through the ones we created ourselves. Or at least when we’re editing “my affirmations”, have a search bar at the top so we don’t have to scroll and look for the affirmation we want to delete.

Hope that makes sense! Otherwise I really do like everything else",https://itunes.apple.com/us/review?id=874656917&type=Purple%20Software
6823602763,GlamorousGirl09,https://itunes.apple.com/us/reviews/id40881912,3.21,5,"Awesome, Empowering and Thoughtful App","This app is just awesome! It’ll make you feel confident and impact not only how you think about and love yourself but how you can do that for other people. It just feels great to see a statement like “I am worthy” during the day as a reminder that in this moment you have a purpose and you deserve just as much as you are willing to allow for yourself.

I’ve needed this so much and it’s helped in every area of my life. I appreciate the functionality with being able to categorize, easily write my own affirmations and share with in other apps.",https://itunes.apple.com/us/review?id=874656917&type=Purple%20Software
7858550449,irv509,https://itunes.apple.com/us/reviews/id899964326,4.4.1,5,Helped me turn off negative thoughts,"At first i was a little optimistic about downloading this app, I was mentally broken from a narcissistic relationship and just wanted to read some affirmations that might lift my spirit. On those days where my thoughts overtook my mind I would randomly see this app saying exactly what I needed to hear in that moment and it was that little reminder that helped me stop overthinking all the negative thoughts and get on with my day. Sometimes we just need a reminder that everything’s going to be ok and to always put yourself first ❤️",https://itunes.apple.com/us/review?id=874656917&type=Purple%20Software
6709610067,Sheenareneem,https://itunes.apple.com/us/reviews/id449388903,3.19,5,Helpful Phrases,"These mantras have been very helpful in rewiring my brain to think of the positive things instead of the negative. I have intrusive and anxious and worrisome thoughts all day and these help redirect that thought path. I see it in my widgets randomly which is wonderful, as well as I just swipe  when I need a boost, or just want to see what it says,. I use the free version It will keep 1 saying for a while and change throughout the day. Which I don’t mind. If you like one you can love it by clicking the heart. And if you don’t like one you can dislike it, which is great!",https://itunes.apple.com/us/review?id=874656917&type=Purple%20Software
7513281389,Rose Griffith,https://itunes.apple.com/us/reviews/id7208459,4.1.3,5,"Invaluable tool, even for this skeptic.","I’ve long considered this sort of thing the stuff of Stuart Smally. 
 But as I undergo one of the most heart-wrenching episodes of my 53 years and attempt to navigate to the other side with all the prescribed self-care, yoga, therapy and Champagne with friends I can get in, I have also had some challenging moments through the course of the days (and nights). Getting a prompt or being able to turn to a message or 3 to re-set my mind and attitude have proven an invaluable tool.
Try it.
And also don’t deny yourself the joy of Stuart Smally.",https://itunes.apple.com/us/review?id=874656917&type=Purple%20Software
6873164350,Lopstar93,https://itunes.apple.com/us/reviews/id334921585,3.22,5,Worth it.,"I was on the fence about paying for this app. But after the free trial, I was hooked. I would be excited to open my phone to see what new encouraging message was waiting and often, they aligned right with what I needed to hear. If you suffer from negative, intrusive thoughts and internal dialogue, this is great. I often use my phone as an escape that’s not always healthy and having the beautiful widget right front and center makes a positive impact on my mood and thoughts. If you’re going to be on your phone all the time anyway, make it beautiful and positive if you can!",https://itunes.apple.com/us/review?id=874656917&type=Purple%20Software
6820147469,Geo app,https://itunes.apple.com/us/reviews/id132993460,3.21,5,Deeply Grateful,"I recently bought an Apple Watch and was looking for a positive affirmations app. I stumbled on this one and I can honestly feel my self-esteem start to lift. My days have been heavy with grief and a lot of negative thinking. I set the notifications for just one category - self-care. But there are many other topics. I found the affirmations so comforting that I kept bumping up the number of notifications...until I hit the max! Lol! 
I’ve never written a review for an app, but felt compelled to do so, especially to let the creators know what a difference their app is making!",https://itunes.apple.com/us/review?id=874656917&type=Purple%20Software
